AWC,CTC,CVC,SUBJECT,Time
5,0,0.2,310,9.5
24.2,0,0.8,310,9.55
62,2,3,310,10
46,1,1.2,310,10.05
21.6,0.8,2.2,310,10.1
4.6,0.4,2.2,310,10.15
33.4,0.4,1.8,310,10.2
52.2,1.4,2.6,310,10.3
79.6,2.8,4,310,10.35
34.8,1.2,3.6,310,10.4
34.8,0.8,2,310,10.45
53.4,1.4,3.6,310,10.5
30.6,0.8,1.6,310,10.55
54.8,2.8,5.2,310,11.05
51.4,2.4,4.2,310,11.1
39,1.4,3,310,11.15
46.4,0.8,2,310,11.2
29,2.6,8,310,11.25
22.8,2.4,8.4,310,11.3
101.8,1.2,2.8,310,11.35
21.8,0,0.2,310,11.4
58.4,2,2.4,310,11.45
11.2,0.6,2.8,310,12
4,0.4,2.4,310,12.05
15.6,0.6,1.4,310,12.1
38,1,4.8,310,12.15
35.6,1.6,4.4,310,12.2
36.8,0.4,0.8,310,12.3
38.2,2,3.4,310,12.35
14.2,0.2,1,310,12.4
47.6,0.4,1.4,310,12.45
15.4,1,3.4,310,12.55
33.6734693877551,0,0,310,13
66.7317073170732,1.75609756097561,2.04878048780488,310,9.4
10.8,0,0.2,310,10
72.8,1.4,3.4,310,10.1
54.2,2,6,310,10.15
12,0.4,1.6,310,10.2
7.4,0.4,1.2,310,10.25
10.8,0.2,1.8,310,10.3
24,0.8,4,310,10.35
62.8,2.2,3.2,310,10.4
17.4,0.8,0.8,310,10.45
0.6,0,0.6,310,10.5
58,2.4,8.2,310,10.55
7.6,0.2,1,310,11
10.6,0.8,2.2,310,11.05
42.8,1.4,3,310,11.15
18.6,0.4,0.4,310,12.3
51.6,1.4,2.2,310,15.4
48.2,1,2,310,15.45
41.8,1,1,310,15.5
5.4,0.4,1,310,16
33.8,0.6,2.6,310,16.1
17.2,0.2,1.4,310,16.15
15.2,1.2,4,310,16.2
22.8,0.8,1.2,310,16.25
27.4,0.6,1.2,310,16.3
43.2,1.2,2.2,310,16.4
18.2,0.8,1.2,310,16.45
11,0.2,1.4,310,16.5
1.8,0,0.2,310,17
4.8,0,0.2,310,17.05
3.8,0.2,1,310,17.1
29,1,3,310,17.15
50.2,1.4,2.4,310,17.2
4.4,0.6,1.8,310,17.25
13,0.8,1.8,310,17.3
5.6,0.4,2.8,310,17.35
14.8,0.2,1.4,310,17.4
12.8,1,2.4,310,17.5
4.8,0.4,4.2,310,17.55
15.4,1.2,3,310,18
2.6,0.2,1.2,310,18.05
18.4,0.2,2.4,310,18.1
54.2,1.6,2.8,310,18.15
62.6,1.2,1.6,310,18.2
43.4,1.8,4.2,310,18.25
27.8,1.4,3.4,310,18.3
17.2,0.6,3.2,310,18.35
10.8,0,0.2,310,18.4
4,0.4,0.6,310,18.5
2.6,0.2,0.2,310,18.55
5.6,0.2,0.6,310,19
40.6,1.2,2.4,310,19.05
14.4,1,3,310,19.1
32.6,1,1.6,310,19.2
31.2,0.6,1.4,310,19.25
4.6,0.2,1.2,310,19.3
1.8,0,0.4,310,19.35
1.4,0,0.4,310,19.4
3,0.2,6,310,19.5
30.8,0.4,0.8,310,20
7,0.8,3.6,310,20.1
32.4,0,1.4,310,20.15
38,0.4,1,310,20.2
25,0.8,1.6,310,20.25
22.2,1.2,2,310,20.3
2.4,0,1.6,310,20.35
7.8,0,2.6,310,20.4
14.8,0.4,1.6,310,20.45
4.4,0.2,0.2,310,20.5
5,0,3.6,310,20.55
53.8,0.2,0.4,310,21.05
39.4871794871795,0,0,310,21.1
