AWC,CTC,CVC,SUBJECT,Time
31.6483516483516,0.879120879120879,1.53846153846154,330,10.3
26.6,2,5.2,330,10.35
31.4,2,4.8,330,10.4
32.8,3.6,7.8,330,10.5
20.4,1.8,12,330,10.55
3.6,0,1.4,330,11
21.8,1.6,4.6,330,11.05
27,1,1.4,330,11.1
21,0.8,1.8,330,11.15
27.6,1,2.4,330,11.2
28.2,1.2,3,330,11.25
59.4,2,6,330,11.3
28.6,3.2,11.6,330,11.35
3.2,0.4,2.2,330,11.4
22.2,2,7.4,330,11.45
31,2,8.8,330,11.5
10.2,0.6,2.2,330,11.55
10.8,1,4.2,330,12
14.4,0.8,5.2,330,12.05
7.2,0.6,1,330,12.1
22.4,2.2,5.4,330,12.15
17.4,1.6,6.8,330,12.2
7.6,0.6,6,330,12.25
17.4,1.6,3.2,330,12.3
21,0.8,3.2,330,12.35
15.6,1.6,4.2,330,12.4
22.2,0.8,3,330,12.45
7.6,0.8,6.4,330,12.5
23.4,2.6,11.8,330,12.55
25.3333333333333,2.13333333333333,9.33333333333333,330,13
2.6,0,1.8,330,16.4
5.4,0.2,3.6,330,17.05
0.6,0,0.8,330,17.1
6.2,0.4,1.6,330,17.15
17.8,1,2.2,330,17.2
10.6,1,7.6,330,17.3
16.2,0.8,2.8,330,17.35
17.6,0.8,1.8,330,18.2
1.4,0,0.2,330,18.25
5.4,0.2,0.4,330,18.3
7.27272727272727,0,0,330,18.35
