AWC,CTC,CVC,SUBJECT,Time
1.58730158730159,0,8.25396825396825,215,10.3
1,0.2,4.2,215,10.35
10,0.6,4.2,215,10.4
5.6,0.4,4.2,215,10.45
2,0,5.2,215,10.55
6.2,0.2,4,215,11.1
3.2,0.2,2.4,215,11.15
4.4,0.4,2.2,215,11.2
7.2,0.4,2.2,215,11.25
8.2,0.6,1.6,215,11.35
14.6,0.6,1.8,215,11.45
2.59259259259259,0.37037037037037,1.11111111111111,215,13.35
2.8,0.4,2.2,215,13.4
9.8,1,3.6,215,13.45
0.4,0,0.4,215,13.5
7.8,0.6,1,215,13.55
3,0.2,3.4,215,14.15
4.4,0.2,2.2,215,14.3
1.8,0.4,4,215,14.5
0,0,4,215,14.55
6.26506024096386,0.72289156626506,6.26506024096386,215,18.5
5,0.6,5.8,215,18.55
6,0.4,3.8,215,19
32.8,1.4,5.2,215,19.15
23.4,1.4,4,215,19.2
10,0.8,6.6,215,19.25
61.2,2,5.6,215,19.4
0.8,0,2.6,215,9.4
0.8,0,2.4,215,9.5
6.2,0.4,12.4,215,9.55
2.4,0,2.8,215,10
1.6,0,0,215,10.05
2.4,0.4,1.6,215,10.1
1.8,0,5.4,215,10.15
2,0.4,4.6,215,10.2
9.4,1,4.2,215,10.25
7.6,0.4,4,215,10.3
0,0.2,6.4,215,10.4
3.8,0.4,2.8,215,10.45
8.4,1,5,215,10.55
1.8,0,2.4,215,11
19,2.2,11,215,11.05
11.8867924528302,0,0,215,11.1
14.6,0.8,4.2,215,18.15
11.4,0.8,4.4,215,18.2
5.4,0.4,6.6,215,18.25
9.8,0.2,4,215,18.3
11.8,0.4,1.8,215,18.35
10,0.645161290322581,0.967741935483871,215,18.4
