AWC,CTC,CVC,SUBJECT,Time
27.7894736842105,0.421052631578947,2.52631578947368,439,7.5
75,3.4,9,439,7.55
33.6,2.4,6.6,439,8
4.6,0.4,4.2,439,8.05
13.4,0.8,2.4,439,8.1
2.8,1,5.8,439,8.15
43.6,2,6.8,439,8.2
9.6,0.8,7.6,439,8.25
17,0.8,1.6,439,8.3
22.4,1,5.4,439,8.35
14,1,4.8,439,8.45
16.2,1.8,7.8,439,8.5
47.4,3,6.2,439,8.55
8,1.2,5.2,439,9
29.8,1.6,9.8,439,9.05
19.6,1.8,6.2,439,9.1
34.8,1.4,3.8,439,9.15
7.8,0.8,4.8,439,9.2
81.6,5,5.8,439,9.25
24.2,0.8,5,439,9.3
11.2,0.6,2,439,9.35
42.2,4.2,9.6,439,9.4
60.4,3,4.4,439,9.45
18,0.8,6.2,439,9.5
7.6,1.2,11.4,439,9.55
7,0.2,6.4,439,10
35,3,6,439,10.05
12.4,0.8,4,439,10.1
12.6,1.4,8.2,439,10.15
28.2,1.8,9,439,10.2
3,0.2,1.6,439,10.25
17.6,2.2,10.6,439,10.4
9.6,1.2,7.4,439,10.45
116.2,5.4,9.2,439,11.2
59.2,1.4,2.2,439,11.25
4.6,0.4,3,439,11.3
1.2,0.4,4.4,439,11.35
4.2,0,0.6,439,11.4
8.4,0.6,2.8,439,11.45
6.4,0.6,4.2,439,11.55
5.6,0.8,11,439,12
7.2,0.8,13.2,439,12.05
3.6,0,3.4,439,15.1
14,1.4,5.6,439,15.15
7.4,0,1.8,439,15.3
2.8,0.2,4,439,16.15
0,0,0.4,439,16.2
8.6,0.2,2.2,439,16.35
8.2,0.4,0.4,439,17.2
3.4,0.2,2,439,17.4
2.8,0.4,4.4,439,17.5
13.4,0.6,3.2,439,18.1
5,0,3.4,439,18.25
6.6,0.2,2.4,439,18.3
30.4,1.4,2.2,439,18.4
11,0.2,1.4,439,18.45
36.2,1.6,3.8,439,18.55
35.8,1.4,3.2,439,19.05
29,1.4,2,439,19.15
26.4864864864865,0.54054054054054,1.62162162162162,439,15
7,1,8.2,439,15.1
25,1.2,6,439,15.2
0.2,0.2,6,439,15.25
3.2,0.2,1.6,439,15.3
2.6,0.4,3.2,439,15.35
0.4,0,3.8,439,15.4
1.4,0,2.8,439,15.45
6.2,0.2,2.2,439,15.5
1.80602006688963,0.40133779264214,6.22073578595318,439,15.55
13.8,0.6,2.4,439,16
3.4,0.6,5.2,439,16.05
3.2,0.6,3.6,439,16.1
1,0.4,3.8,439,16.15
13.8,0.8,4.6,439,16.2
36.6,2.8,6.4,439,16.25
51.6,2.2,4.4,439,16.3
30.8,1.2,3.6,439,16.35
23.2,1.8,8.8,439,16.4
0.4,0,2.2,439,16.5
29.6,2,4.6,439,16.55
30,1.8,10.8,439,17
16.1937716262976,0.622837370242215,5.60553633217993,439,17.05
