AWC,CTC,CVC,SUBJECT,Time
10.8,0,0.4,202,14
8.2,0,1,202,14.05
11,0,0.8,202,14.3
3.6,0,0.4,202,14.5
2.8,0.2,0.4,202,14.55
3.6,0.4,0.6,202,15.1
11.6,0.4,1.4,202,15.15
1,0,1,202,15.2
8.8,0.2,0.4,202,15.25
8.8,0.2,1.2,202,15.3
16.6,1,3.6,202,15.35
17,0.6,1.4,202,15.4
5.2,0,0.6,202,16.2
21.2,0.8,2,202,16.25
3,0,1.25,202,7.2
7.8,0,2,202,7.25
21,1.2,2.8,202,7.3
0.8,0,0.4,202,7.4
0.8,0,0.8,202,8.35
17.8,0.2,1,202,8.45
2.6,0.2,0.2,202,8.5
1.6,0,0,202,9.35
8.8,0,0.6,202,9.45
10.8,0.2,0.6,202,9.55
1,0,0.2,202,10.15
9.6,0.6,1.8,202,10.25
13,1,2.4,202,10.4
5.8,0.2,0.2,202,12.2
23.4,1.2,4,202,12.25
20.4,1.4,4.2,202,12.3
5.6,0.2,0.6,202,12.35
3,0.2,0.6,202,12.45
1.8,0.2,0.4,202,13.05
0.6,0,0.4,202,13.25
4,0.2,2.4,202,13.45
5.8,0,0.6,202,13.5
2.2,0,0.4,202,14
1.6,0,2.6,202,14.1
12,0,0.6,202,14.15
9.6,0.8,6.2,202,14.2
9.8,0.4,2,202,14.25
0.6,0,0.6,202,15.05
4,0.2,0.4,202,15.1
4.8,0,0,202,15.2
24.2,0.4,0.6,202,15.3
2.4,0.2,3.6,202,15.4
17.4,1.6,2.4,202,15.45
19.4,0.6,1.4,202,15.55
8.6,0.2,0.4,202,16
0.4,0,1,202,16.05
2.6,0,0.4,202,16.1
20.8,0.8,1.4,202,16.3
27,0,0,202,16.35
2.6,0,0,202,16.4
5.2,0,0,202,16.45
14.4,0.6,3.4,202,16.5
4.6,0.8,2,202,16.55
41.6,1.2,2.8,202,17
18.4,0.4,2.4,202,17.05
0.6,0,1.4,202,17.15
1.6,0.2,1.4,202,17.2
2,0.2,1,202,17.3
3.4,0.4,1,202,17.4
10.6,0,0.4,202,17.45
1.4,0.2,6.2,202,17.55
15.6,1,5.4,202,18
21.8,1,2.2,202,18.05
13.2,0.4,2.2,202,18.1
30.6,1,2.4,202,18.15
17.6,2.6,10.6,202,18.2
25,1,3.6,202,18.3
16.8,0.6,1.2,202,18.35
4,0.4,2.2,202,18.4
3.8,0.8,6.6,202,18.45
4.2,1.2,6.4,202,18.5
6.6,0.6,5,202,18.55
11.304347826087,0,0,202,19
