AWC,CTC,CVC,SUBJECT,Time
10.4761904761905,0.952380952380952,6.66666666666667,248,10
27.6,3,17,248,10.05
32,3.4,11.2,248,10.1
19,0.4,2.6,248,10.15
4.6,0.6,4,248,10.2
10.4,1.4,8.6,248,10.25
15.4,2,11.2,248,10.3
4.2,0.2,2.6,248,10.35
12.2,0.8,2,248,10.4
4.6,0.4,3.6,248,10.45
8.6,0.2,6,248,10.5
16.6,1.8,9.2,248,10.55
1.6,0.4,2.2,248,11
5.8,0.2,8.4,248,11.05
47.8,0.8,3.2,248,11.1
45.8,2.4,2.8,248,11.15
19,2.2,15,248,11.2
53.6,2,7,248,11.25
1.6,0,4.2,248,11.3
23.6,1.6,5,248,11.35
6,0.4,2.4,248,11.4
5.8,0.6,5.8,248,11.45
18,0.6,4.4,248,12
11.2,0.8,7.6,248,12.1
18.2,0.8,1.8,248,12.15
5.6,0.2,7,248,12.2
33.8,0.6,2.4,248,12.25
28.6,1.8,9,248,12.3
17,0.2,1,248,12.35
19.6,1.8,7.2,248,12.4
19.6,2.2,14.6,248,12.45
21.2,1.6,8.4,248,12.5
13.6,1,5,248,12.55
22.6,1,4.6,248,13
2.2,0,4,248,13.05
24.6,1.2,9.8,248,13.1
32,1.2,3.8,248,13.15
14.8,1.4,5,248,13.2
23.2,2,9.8,248,13.25
23.6,1.2,9.6,248,13.3
21.2,1.4,5.4,248,13.35
43.4,1.6,3,248,13.4
69,2,5.4,248,13.45
24.6,1.8,6.4,248,13.5
15,0.2,1.4,248,13.55
23.2,1.2,5.2,248,14
10.4,1.4,10.4,248,14.05
32.2,1.6,9.2,248,14.1
13.2,1.4,11,248,14.15
2.6,0,3,248,14.2
8.6,0.2,1.4,248,14.3
41.8,1.6,6.8,248,14.35
32,3,8,248,14.4
19.2,1,5.8,248,14.45
16.8,0.4,1,248,14.55
11.6,0.4,2.2,248,15
23.6,0.2,2.4,248,15.05
