AWC,CTC,CVC,SUBJECT,Time
34.2857142857143,0,0,241,12.1
9.8,0.2,0.2,241,12.15
16.4,0,0,241,12.2
17.8,0.2,0.2,241,12.25
37.8,0.8,1.2,241,12.3
4.4,0,0.2,241,12.4
0,0,1,241,12.5
10.8,0.8,1.2,241,13.05
14.4,0,0.6,241,13.1
9.2,0.4,4.2,241,13.15
2.6,0.4,2.6,241,13.2
26,1,1.6,241,13.3
1.4,0.2,0.2,241,13.35
1,0,0.6,241,13.4
10,0.2,0.2,241,13.45
8,0,0.6,241,14
3.8,0,2.2,241,14.05
5,0,0.6,241,15
2.6,0,0.4,241,15.15
10.2,0,1,241,15.2
9.8,0.2,0.4,241,17.35
0.6,0,0.4,241,17.45
11,0,0.2,241,17.55
11.2,0.6,0.6,241,18.15
