AWC,CTC,CVC,SUBJECT,Time
7.03703703703704,0.740740740740741,5.92592592592593,332,9.3
23.6,0.6,4.2,332,9.35
29,0.8,1.2,332,9.4
24.2,0.8,1,332,9.45
23.8,0.4,1.8,332,9.5
14.2,0.4,5.6,332,10
4.2,0.4,2.4,332,10.05
11,0.2,1,332,10.1
4.2,0.2,10.4,332,10.15
4.6,0.6,6.8,332,10.2
34.6,1.8,6.8,332,10.25
0,0,3.4,332,10.35
2.2,0.4,3.2,332,10.45
7.8,1.6,5.8,332,10.5
13.6,0.6,5.8,332,10.55
16.6,0.6,9.6,332,11
4.4,0.6,5,332,11.05
12.8,1,4,332,11.1
12.8,1,4.4,332,11.15
42.6,2.6,7.4,332,11.2
12.2,0.8,1.6,332,11.25
19.6,0.8,1.6,332,11.3
8.8,0.4,1,332,13.25
2.2,0,1.2,332,13.35
7,0.2,1.6,332,13.45
18.4,0.6,5.4,332,13.5
5.6,0.4,5,332,13.55
5.6,0.2,5.8,332,14
2.8,0,2.4,332,14.05
5.6,0.2,0.8,332,14.1
31,0.6,2.6,332,14.2
3.8,0.2,0.6,332,14.25
1.6,0.2,0.8,332,14.45
13.2,0,0.8,332,15.05
8.6,0.8,1.8,332,15.1
7.2,0,0.6,332,15.15
38,0.2,1,332,15.2
0.8,0,2.2,332,15.25
2.4,0.2,1.6,332,15.3
26,1.8,13.4,332,15.35
33,2,12.8,332,15.4
43.4,2.8,10.2,332,15.45
66.6,3.2,6.8,332,15.5
10.8,0.4,1.2,332,16.1
28,1.6,4.2,332,16.15
