AWC,CTC,CVC,SUBJECT,Time
29.8412698412698,1.58730158730159,2.53968253968254,308,10.5
18.6,1.2,1.6,308,10.55
28.2,2.6,3.6,308,11
2.4,0.4,3.8,308,11.05
17.2,0.6,1.8,308,11.1
25.2,1.6,3.2,308,11.15
21.6,1.6,5.6,308,11.2
18.8,3,15.4,308,11.25
22,1.6,4.6,308,11.3
8,0,6.4,308,11.35
23.8,1.6,7.4,308,11.4
61,4.8,7.8,308,11.45
6,0,0.6,308,11.5
26,0.4,1.4,308,12.05
27.8,0.6,2.6,308,12.1
78.2,2.8,4.6,308,12.15
136.2,5.6,7.4,308,12.2
119.6,2.6,3,308,12.25
44.4,2.8,5.6,308,12.3
24.6,0.8,3.6,308,12.35
8.6,0.6,1.6,308,12.4
4.2,0,1.8,308,12.55
14.8,1.4,2.6,308,13.05
26.2,1.4,3,308,13.1
23,1.8,7,308,13.15
76,3,4.2,308,13.2
11.6,1,5.2,308,13.25
12.2,0.8,1,308,13.3
3.8,0,0.2,308,13.35
15.4,0.8,2.6,308,13.4
2.6,0,3.4,308,13.45
31,1.8,4.4,308,14
29.8,0.6,5,308,14.35
20.2,1.2,1.8,308,14.4
26.6,0.6,1.6,308,14.45
34.8,1.8,2.8,308,15
14.2,0.8,2.8,308,15.05
11.4,0.8,3.2,308,15.1
7.4,0.6,1.8,308,15.3
10.8,0.4,2.8,308,15.4
5.2,0.4,0.6,308,15.55
2.4,0.2,0.8,308,16.25
1.4,0,0,308,17
6.2,0.4,0.4,308,17.05
0,0,0,308,17.2
0,0,1.4,308,17.35
0.8,0,1.8,308,17.45
21,2.6,8.4,308,17.5
8.4,0.2,3.8,308,18
14.8,0.4,2,308,18.15
43.4,1.6,3,308,18.2
3.6,0.2,4,308,18.25
24.8,1.6,2.8,308,18.3
3.2,0,2.6,308,18.35
22.2,2.2,7.8,308,18.4
67.8,1.8,4.2,308,18.45
5.6,0.2,3,308,18.5
8.8,1,4,308,18.55
11,0.6,5,308,19
8,0,0.4,308,19.1
3.8,0,2.2,308,19.15
2.4,0,0,308,19.2
3,0,0.4,308,19.25
