AWC,CTC,CVC,SUBJECT,Time
40.2,1,2.4,192,11.35
37.6,1.2,2,192,11.4
51,1.8,5.6,192,11.45
8,0.4,0.6,192,11.5
15.8,0.4,0.6,192,11.55
24.6,1.4,3.4,192,12
24.4,1.6,1.6,192,12.05
31.4,1.8,11.2,192,12.1
37.4,2.8,8.4,192,12.15
84.6,1.6,2.4,192,12.2
66.4,1.8,3.8,192,12.25
68.4,1.8,4.2,192,12.3
65.4,2.6,7.6,192,12.35
58.6,2.2,4,192,12.4
60.2,0.6,1.4,192,12.45
90.2,2.8,4.2,192,12.5
32.2,4.2,15.2,192,12.55
40,1.4,7,192,13
34.8,2.4,10.6,192,13.05
45.2,3.8,7.4,192,13.1
18,0.6,6.2,192,13.15
31.9230769230769,2.69230769230769,6.92307692307692,192,13.2
54.1176470588235,2.74509803921569,2.74509803921569,192,17.5
40.6,1.4,2.2,192,17.55
46.4,1,2.6,192,18
28.6,0.6,1.8,192,18.05
34.4,0,0.2,192,18.1
22,1.2,3,192,18.3
43.4,1.4,4,192,18.5
18.4,0.6,2.2,192,18.55
2.4,0.2,7,192,19
0.8,0,1.6,192,19.2
6.4,0.6,6,192,19.25
33.2307692307692,0.923076923076923,7.38461538461539,192,19.45
81.2,1,2,192,19.5
34.6,1.8,6.6,192,19.55
20.4,0.2,0.6,192,20
11.6,0,0.6,192,20.15
8.6,0.6,5,192,20.2
7.2,0,1.4,192,20.25
16.8,0.2,0.6,192,20.3
11,0.2,7,192,20.35
25.4,1,3.8,192,20.4
12.4,0.4,7.2,192,20.45
17.4,0.2,4.8,192,20.5
18.6,0.6,1.4,192,20.55
15.4,1.4,8,192,21
15,2.2,10.6,192,21.05
20.8,0.8,1.4,192,21.1
43.2,0.4,0.4,192,21.15
24.4,1,2.4,192,21.2
40.2,1,3.4,192,21.25
33.8,2,13.4,192,21.3
56.2,3.2,7.2,192,21.35
25.6,1.8,6.8,192,21.4
7,0.8,5.6,192,21.45
13.2,0.6,1.8,192,21.5
39.2,1,3,192,21.55
13.2,0.2,2,192,22
54.2,3.2,5.2,192,22.05
48.8,3.2,11.6,192,22.1
61.6,3.2,9.4,192,22.15
67.6,5,10.2,192,22.2
116.6,5.6,8,192,22.25
49.4,1.2,2,192,22.35
5.82995951417004,0.242914979757085,3.15789473684211,192,22.4
45,3.75,6.5625,192,12.45
29.4,2.4,9,192,12.5
10,1.2,5.6,192,12.55
32.2,1.6,5,192,13
25.6,1,4.8,192,13.05
3.8,0.6,5.8,192,13.1
13.2,0.4,2,192,13.15
13.4,1.4,4.6,192,13.2
34.4,1,3.2,192,13.25
11.6,1.2,3.6,192,13.3
7.4,0.6,5.2,192,13.35
16,0.8,2.8,192,13.4
25.6,0.8,4.2,192,13.45
22,1.8,3,192,13.5
8.8,1,5,192,13.55
13.2,2,8.6,192,14.05
53,3.6,9.2,192,14.1
60.4,4,7.2,192,14.15
2.4,0.2,6.6,192,14.2
5.4,0.8,7,192,14.3
6.6,0.6,10.2,192,14.35
14.2,0,0,192,14.4
7.8,0.4,2.4,192,14.45
16.6,2,6.8,192,14.5
24.4,1.8,3.2,192,14.55
14.8,0.8,2.8,192,15
26,1.2,8.8,192,15.05
31.8,2,6.6,192,15.1
88.4,2.2,3,192,15.15
38.2,0.8,1.6,192,15.5
32.8,1,1.8,192,16
25.4,1.2,5.6,192,16.05
39.8,2.4,9.2,192,16.1
18.8,1.6,7.4,192,16.15
5.2,0.8,8.6,192,16.2
11.4,1.6,5.2,192,16.25
7.4,0.4,3.6,192,16.3
1.8,0.2,3.8,192,16.55
3.8,0.4,2.2,192,17
8.6,0.8,3.6,192,17.05
40.6,2.8,11.6,192,17.1
15,2.2,11.8,192,17.15
23.6,1.8,13.4,192,17.2
10.2,0.8,4.6,192,17.25
22,1.2,8.2,192,17.3
22.4,1.6,4.2,192,17.45
9.2,1.2,6.2,192,17.5
16.2,0.4,7.6,192,17.55
72.2,3.2,6.2,192,18
16,0.8,8.6,192,18.05
1,0,5.4,192,18.1
20.6,0.4,1.8,192,18.15
1.41176470588235,0.705882352941176,2.11764705882353,192,18.2
