AWC,CTC,CVC,SUBJECT,Time
14.4,0.8,1.4,261,7.2
4.8,0.4,0.8,261,7.25
2,0,0.6,261,7.3
7.6,0.2,1.6,261,7.35
2.4,0.4,2,261,7.4
13.2,0.8,6,261,8
2.4,0.2,2.6,261,8.05
4.8,0,1,261,8.15
1.4,0,2.6,261,8.2
7.8,0.4,1,261,8.25
9.2,0.4,2,261,8.3
39.6,3.6,7.4,261,8.35
58.6,4.8,10,261,8.4
59.6,4.6,9.4,261,8.45
21.2,2.2,8.8,261,8.5
14.2,1.4,7.4,261,8.55
25,3.8,15.2,261,9
6.4,0.6,2.8,261,9.05
17.2,1.2,5.2,261,9.1
16.8,0.8,8.2,261,9.15
8.4,1,8.6,261,9.2
5.2,0,2.6,261,9.25
5.6,0.6,17.2,261,9.3
10.6,0.8,13.6,261,9.35
3.2,0.4,8.4,261,9.4
41.4,2.4,10,261,9.45
29,2.6,7.4,261,9.5
45.4,3.8,10.8,261,9.55
52.2,2.8,8.2,261,10
1.4,0.2,1.2,261,11.3
0.6,0,1.4,261,11.35
5.6,0.6,1.4,261,11.4
15.2,1,2.4,261,11.45
5.4,0.4,3.4,261,11.55
0.6,0,1.6,261,12
3.2,0.2,2,261,12.05
25.2,1.6,2.2,261,12.1
22,1.4,5.2,261,12.2
2,0.2,2.6,261,12.3
12.2,0.8,3.8,261,12.35
2.4,0.4,4.6,261,12.4
5.2,0.6,5.2,261,12.45
5.6,0.4,6,261,12.5
5.4,1,8.4,261,12.55
4.6,0.6,6.4,261,13
3.6,0.4,7.6,261,13.05
20.4,2.6,13.2,261,13.1
24.2,1.8,6.8,261,13.15
35.2,1.8,3.8,261,13.2
22.2,2.4,9.8,261,13.25
4.4,0.4,2,261,13.4
57,2.4,6.8,261,13.45
2.8,0.4,6.6,261,14
9.2,1,2,261,14.05
5.8,1,7,261,14.1
6.8,0.2,1.6,261,14.25
2.2,0,0.6,261,14.4
59,2.6,7.4,261,14.45
38.4,2,4.2,261,14.5
16.4,0.6,1.8,261,14.55
7.2,1,5,261,15
10.4,0.4,1.6,261,15.05
17,0.4,1.4,261,15.15
7.4,1,4.2,261,15.2
0.8,0,0.2,261,15.25
0.6,0,0.6,261,15.3
8.6,1,7.4,261,15.35
