AWC,CTC,CVC,SUBJECT,Time
63.2727272727273,1.90909090909091,4.09090909090909,187,12
20,1.6,5,187,12.05
27.8,0.8,4.2,187,12.1
38.2,1.6,2.8,187,12.15
50.8,1.4,2.6,187,12.2
38.6,2.2,4.8,187,12.25
44,1.8,3.6,187,12.3
42.4,2.4,6,187,12.35
56.4,2.2,5.6,187,12.4
39.4,1.8,5,187,12.45
69.4,2.4,3.4,187,12.5
44.8,1.4,2.8,187,13
18.6,0.2,0.4,187,13.05
34.8,1.2,2.4,187,13.1
28.6,0.8,4,187,13.15
14.6,0.6,1,187,13.2
5.8,0.2,1,187,13.3
9,0.2,0.4,187,13.35
8.2,0.8,1.8,187,13.4
15.6,1,5.8,187,13.45
14.8,0.8,3.2,187,14
2.8,0,1.4,187,14.05
9.2,0.8,1,187,14.25
32.4,1.6,4.4,187,14.3
19.8,1.4,5.2,187,14.35
20.4,0.6,1,187,14.4
4.4,0.2,0.4,187,14.45
20.4,1,1.8,187,14.5
32.4,1.6,5,187,14.55
25.6,1.4,2.8,187,15
23.4,1.6,3.2,187,15.05
28.4,1.2,1.2,187,15.15
53.2,1.8,2,187,15.2
48.2,2.8,4.8,187,15.25
17,0.8,3.6,187,15.3
36.4,1,2.2,187,15.35
72.8,2.2,4,187,15.4
41.8,1.4,1.8,187,15.45
103.6,3.2,4.4,187,15.5
48,2.4,4,187,15.55
44.2,1.8,3.6,187,16
33.4,3,8.4,187,16.05
26.4,1.6,3.2,187,16.1
44,4,7,187,16.15
32,3.2,8,187,16.2
32.2,3,7.4,187,16.25
37.2,2.6,5.6,187,16.3
27.2,1.8,3.8,187,16.35
41,4.8,10.4,187,16.4
41.4,2.2,4.8,187,16.45
17.8,0.8,3.4,187,16.5
23.2,1,2.6,187,16.55
11.4,0.6,0.8,187,17.05
7.4,0,0.2,187,17.1
9.8,0.4,1.4,187,17.15
35.8,0.8,2.4,187,17.45
14,0.8,2.2,187,17.5
2.8,0.2,0.6,187,17.55
15.6,0.6,0.6,187,18.1
1.8,0,1.2,187,18.15
21.8918918918919,0.810810810810811,1.62162162162162,187,13.1
41,1.4,3.2,187,13.15
44.4,1.6,3,187,13.2
43.6,5.8,13.2,187,13.25
27.8,1.6,5.8,187,13.3
1.2,0,0.4,187,14.05
3,0.2,0.2,187,14.2
4,0.6,1.4,187,14.25
6.8,0.2,0.4,187,14.5
9.8,0.8,2,187,15.15
11.2,1.4,3.6,187,15.3
1.2,0.2,2,187,15.35
4.2,0,1.4,187,15.4
0.8,0.2,0.8,187,15.55
15,1,3.8,187,16
24.8,1,2.8,187,16.25
61.6,2.6,3.8,187,16.3
97.6,1.2,1.4,187,16.35
92.6,0.8,0.8,187,16.4
70.4,2.8,6.8,187,16.55
38.2,0.8,1.2,187,17.25
38.2,1,1.8,187,17.3
26.6,0,0.2,187,17.35
32.2,0.8,2.2,187,17.4
80.4,3.6,5.6,187,17.5
31.8,0.2,1.8,187,18.3
59.8,2,3.6,187,18.4
36.6,1.4,3.4,187,18.45
56,2.2,4.8,187,18.5
39.6,2.6,4.6,187,18.55
51.2,2.4,5.2,187,19
16.2,0.8,1.6,187,19.15
25.2,1.6,4.2,187,19.2
10.4,0.4,1.2,187,19.25
18.8,0.8,0.8,187,19.3
17.2,0,0.4,187,19.35
56.4444444444444,2.66666666666667,11.5555555555556,187,19.45
35.1351351351351,1.62162162162162,7.56756756756757,187,19.5
58.8,2,5,187,19.55
20.4,0.2,1.4,187,20
14.4,1.4,12.8,187,20.05
41.4,1.8,4.4,187,20.1
15.1401869158878,1.1214953271028,2.80373831775701,187,20.15
54,0.2,0.4,187,13
40,0,0.2,187,13.05
40.2,0.4,0.6,187,13.1
65.6,1.2,2,187,13.15
28.6,1,2.6,187,13.2
28.4,0.8,2.4,187,13.25
11,0.2,0.4,187,13.35
29.8,1.2,5,187,13.4
19,0.2,0.8,187,13.45
25.4,1,1.2,187,13.5
19.2,0.8,3.2,187,14.05
14.4,0.6,0.8,187,14.1
16.6,2,9.2,187,14.15
23.801652892562,2.97520661157025,6.94214876033058,187,14.2
16.3636363636364,0.779220779220779,4.67532467532468,187,16.15
15.8,0.2,3.2,187,16.2
34.4,0.8,2,187,16.25
41.1552346570397,1.08303249097473,1.73285198555957,187,16.3
78,2,3.33333333333333,187,16.45
65,1.4,3.2,187,16.5
30.3010033444816,3.01003344481605,7.02341137123746,187,16.55
