AWC,CTC,CVC,SUBJECT,Time
226.153846153846,4.61538461538461,4.61538461538461,279,15.4
18.2022471910112,0.674157303370786,6.74157303370786,279,11.15
8,0,1,279,11.25
9.4,0,0.4,279,11.3
5,0,1.6,279,11.35
6.2,0,3,279,11.4
13.6,1.8,10.6,279,11.5
20.6,0.6,6.6,279,12.05
31.8,0.8,3.2,279,12.1
22.6,0.4,1,279,12.15
20,0.6,0.6,279,12.2
1,0,0,279,12.25
11.6,1,6.6,279,12.3
20,1.4,5,279,12.35
23.8,0.6,2.2,279,12.4
55,1.4,9.4,279,12.45
59.2,0.2,0.4,279,12.5
2.2,0,0.8,279,12.55
0.6,0,0,279,13
4,0.2,1,279,13.05
27,1,1.8,279,13.1
22.6,0.8,3.8,279,13.15
19,0.8,2.6,279,13.2
16.8,1,3.4,279,13.3
15.2,0.4,1,279,13.4
76,0.8,2.2,279,13.45
25.4,1.2,4.4,279,17.35
5,0.2,0.6,279,17.4
2.4,0.2,0.2,279,17.5
16.4,0.2,1.4,279,17.55
31.5254237288136,0.813559322033898,2.64406779661017,279,11
14.2,0,1,279,11.05
1.8,0,1,279,11.15
2,0.4,0.6,279,11.25
2,0,0.8,279,11.3
6.8,1,5,279,11.4
2.2,0,3,279,11.45
9.4,0.4,2.4,279,11.5
6.4,0.2,1,279,11.55
7.8,0,0.2,279,12.05
5.4,0.2,0.8,279,12.25
1.8,0.2,6.6,279,13.05
18.2,1.2,3,279,13.15
8.8,0.2,3.8,279,13.2
24,0.6,5,279,13.25
15.4,1.2,2,279,13.3
7.03296703296703,0.21978021978022,1.53846153846154,279,14.2
