AWC,CTC,CVC,SUBJECT,Time
5,0.4,2.8,12878,7.3
26.4,0.2,0.8,12878,7.35
16.2,2,4.8,12878,7.45
20.2,1.6,3.8,12878,7.5
2,0,1,12878,7.55
1.2,0,0.2,12878,8.05
1,0,0.6,12878,8.1
0.4,0,7.4,12878,8.15
0.8,0,1.8,12878,8.25
4.2,0.4,9.6,12878,8.45
42.6,3,5.8,12878,8.5
8.2,0,4.6,12878,8.55
24.8,2.8,8,12878,9
20.6,2.2,8.2,12878,9.05
27,0.6,7.6,12878,9.1
15,0.4,4.4,12878,9.15
14.6,1.6,5,12878,9.2
17.2,1.2,4.6,12878,9.25
28.2,1.4,2.2,12878,9.3
29,1,3,12878,9.35
7.6,1,6,12878,9.4
10.8,1,7.6,12878,9.45
10.2,1,5.4,12878,9.5
30.2,2,7.6,12878,9.55
114,4,12,12878,10
66.6,3.8,7.2,12878,10.1
19.8,0.6,2,12878,10.35
29.8,1.4,4.4,12878,10.4
115.6,3.8,5.8,12878,11.1
77.8,2.8,4.4,12878,11.15
39.4,3.4,12.2,12878,11.2
37.2,2.6,7.6,12878,11.25
21.8,0.4,2.8,12878,13.15
5.6,0.6,3.2,12878,13.2
39.8,0.8,2.4,12878,13.25
30,1.2,3.8,12878,13.3
6.4,0.2,0.8,12878,13.35
21.2,2,4,12878,13.4
36.4,1.6,4.8,12878,13.45
47.4,2.8,5.2,12878,13.5
91.2,2.4,5.2,12878,13.55
45.8,2.6,5.2,12878,14
74.2,4.8,8.2,12878,14.05
30,2,7,12878,14.1
66,2.4,3.6,12878,14.15
11,0.6,5.4,12878,14.2
14.2,0.8,3.6,12878,14.4
28.6,1.6,5,12878,14.55
14.2,1,6,12878,15
11.6,0.6,3,12878,15.05
16.6,1,6.2,12878,15.1
6,0,0.4,12878,15.15
36,1.2,5.4,12878,15.2
15.8,1.8,11.6,12878,15.25
17.4,0.8,2.2,12878,15.35
19,1.6,3.6,12878,15.4
35.6,1.6,4.8,12878,16.25
13.2,2,9,12878,16.3
19.6,2.4,9.8,12878,16.35
5.6,0.2,1.2,12878,16.45
20.8,1.2,3,12878,16.5
26,1.4,3.6,12878,16.55
67.4,1.6,6.4,12878,17
3.6,0,4,12878,17.25
20.8,2.6,10.8,12878,17.35
9.4,0.8,6.2,12878,17.4
13.4,1.6,6,12878,17.5
15,0.6,3.2,12878,18
55.8,2.2,5.4,12878,18.05
23.2,0.4,1.4,12878,18.2
35.4,3,9.6,12878,18.25
21,1.4,6.8,12878,18.3
33.8,1.6,6.4,12878,18.35
37.2,2.6,8.4,12878,18.4
19,1,5.4,12878,18.45
22.4,1.2,7,12878,18.5
6.8,0.6,7,12878,18.55
4.8,0.6,1.8,12878,19
0.8,0,2.4,12878,19.05
2.8,0.2,4.8,12878,19.1
9,1.2,3.8,12878,19.15
12.2,0.8,2.8,12878,19.2
55.4,2.6,5.2,12878,19.3
61.2,3,4.8,12878,19.35
49.8,2,4.8,12878,19.4
15.6,0.2,0.6,12878,19.45
