AWC,CTC,CVC,SUBJECT,Time
25,1.8,5.2,11141,8.05
22.8,2.2,7.6,11141,8.1
9.6,0.2,3.2,11141,8.15
16.8,2,8.8,11141,8.2
12,1,5.2,11141,8.25
4.2,0.4,5.4,11141,8.3
8.2,1.2,6.6,11141,8.35
6.6,1,4,11141,8.4
0.6,0,1.8,11141,8.45
0.8,0,3.8,11141,8.5
0.4,0.2,2.8,11141,8.55
8.6,1.2,6.8,11141,9
4.6,0.4,6.4,11141,9.05
1.2,0.4,2.8,11141,9.1
12,1.2,5.8,11141,9.2
9,0.8,5.2,11141,9.25
6.2,1,5.8,11141,9.3
5,0.4,7.2,11141,9.35
3.6,0.2,3.6,11141,9.4
15.6,1.4,3.4,11141,9.45
21.2,0.8,2.8,11141,9.5
22.8,1.2,4.8,11141,9.55
66.4,2.4,8,11141,10.05
20.8,2,12.8,11141,10.1
5.4,0.4,3.2,11141,10.15
7.8,0,2.6,11141,10.2
25.6,1.4,7.6,11141,10.25
25.2,3,11.2,11141,10.3
16.8,0,0.4,11141,10.35
55.8,3,4.4,11141,12.4
55.2,1,3,11141,12.5
19.2,0.8,3.2,11141,12.55
5,0.8,6.4,11141,13
2.2,0,2.4,11141,13.05
4.2,0,5.6,11141,13.1
5,0.6,3.4,11141,13.15
11.8,0.6,2.4,11141,13.25
51.8,3.4,5.8,11141,13.3
90,1.8,5.2,11141,13.35
8,0.4,4,11141,13.45
2.6,0.2,2,11141,13.55
37.4,1.4,2.4,11141,14
18.8,2.4,4,11141,14.05
21.2,1.4,3,11141,14.1
28.8,3,11.6,11141,14.15
19.2,1.6,4.6,11141,14.2
16.6,1.2,2.4,11141,14.25
7.8,0.6,0.8,11141,14.4
14.4,0.6,1.4,11141,14.45
9,0.2,0.2,11141,14.55
11.8,0.2,0.6,11141,15
13.2,0.4,0.8,11141,15.1
6.2,0,0.6,11141,15.3
1.4,0.2,2,11141,15.35
0.4,0,0.4,11141,15.4
16.8,1.2,5.8,11141,15.45
17.6,0.4,1.8,11141,15.5
11.8,0.2,0.4,11141,16.15
3.4,0.4,1.6,11141,16.2
29,1.2,4,11141,16.25
39.6,2.4,7,11141,16.3
29.4,1.6,8.4,11141,16.35
10.4,1,3.6,11141,16.5
26.2,0.8,3.4,11141,16.55
48.2,1.6,4.6,11141,17
21.2,1.8,9,11141,17.05
16.8,0.6,9.4,11141,17.1
7,0.8,5.6,11141,17.15
27.6,1.6,4.6,11141,17.2
35,3.8,13.6,11141,17.25
6.4,1,7.6,11141,17.3
10,0.4,9.4,11141,17.35
4,0.6,12.2,11141,17.4
25,1.6,8,11141,17.45
9,0.6,7.6,11141,17.5
38.4,2.4,6.4,11141,18
4.6,0.6,6.4,11141,18.1
5.8,1,6.8,11141,18.15
1.2,0,2.6,11141,18.2
2.8,0.4,3,11141,18.25
4,0.4,2,11141,18.3
1.2,0.4,4.4,11141,18.35
21.4,1,7.6,11141,18.4
15,1,3.4,11141,18.45
64.8,2,7,11141,18.5
23.4,1.2,4.8,11141,18.55
27.2,1.4,6,11141,19
0.8,0.2,2.2,11141,19.05
19.8,1,3.6,11141,19.1
56.6,1.6,2.4,11141,19.15
47.2,2.6,6.8,11141,19.2
50,1.2,2.8,11141,19.25
101.797752808989,0.674157303370786,0.674157303370786,11141,19.35
