AWC,CTC,CVC,SUBJECT,Time
16.5758754863813,1.1673151750972801,4.20233463035019,11611,6.45
3.6,0.4,5,11611,6.5
13.4,1,6.8,11611,6.55
3,0.2,6.2,11611,7
3.4,0.4,2.4,11611,7.05
9.2,0.6,4,11611,7.1
43.6,1.2,3.2,11611,7.15
46,1.8,3.2,11611,7.2
61.6,2.2,5.2,11611,7.25
14.8,0.4,1.4,11611,7.3
13.8,0.6,2.8,11611,7.35
23.8,1.2,3.8,11611,7.4
83.6,3.4,5.2,11611,7.45
5,0.4,2.6,11611,7.55
5.8,0.4,1,11611,8
9.2,0,0.2,11611,8.05
2,0,1.2,11611,8.1
7.8,0.4,1.2,11611,8.3
0,0,1.8,11611,8.35
0,0,1.2,11611,8.4
2.8,0.4,7.2,11611,8.45
28.8,2.4,10.8,11611,8.5
25.2,1.2,5.2,11611,9
12.6,0.4,0.6,11611,9.05
14.4,0.4,1.2,11611,9.1
9.8,0.8,3.8,11611,9.15
12.6,0.4,1,11611,9.2
11,0.6,3.8,11611,9.25
13.4,1,3.2,11611,9.3
14.2,1,4.8,11611,9.35
3.8,0.4,1,11611,9.5
1.8,0.4,0.8,11611,9.55
5,0.6,1.4,11611,10
4.6,0,3.8,11611,10.05
12.6,1,7,11611,10.1
12.2,0.4,1.8,11611,10.15
8.8,1,1,11611,10.2
13.2,1,4,11611,10.25
6.6,1,3,11611,10.3
2.4,0,3.4,11611,10.35
19.4,0.8,2,11611,10.4
44.2,3.4,6.4,11611,13.2
9.4,0.6,4.2,11611,13.25
3.6,0.4,2.8,11611,13.3
53.4,1.6,5,11611,13.35
39,2.4,5.4,11611,13.4
25.4,1.8,7.4,11611,13.45
24.4,1.4,4.6,11611,13.5
31.4,2,6.6,11611,13.55
14,1.4,5.6,11611,14
22.8,0.8,3.2,11611,14.05
15.6,0.6,1.8,11611,14.15
33.8,0.2,0.8,11611,14.5
12,0.4,1.4,11611,15
1.4,0.4,1.2,11611,15.05
0,0,0,11611,15.25
0,0,0,11611,16
0.6,0,0.2,11611,16.05
0,0,0.6,11611,16.1
8.4,0,0.2,11611,16.25
13.8,1.6,6.2,11611,16.45
9.2,0.8,10,11611,17.05
7.8,0.4,1.2,11611,17.1
6,0.4,2.6,11611,17.15
22.4,1.6,5.4,11611,17.25
37,2.4,5.6,11611,17.3
96.8,2.8,5,11611,17.35
88.2,3.8,8,11611,17.4
25.2,2.8,7.6,11611,17.45
28.8,2.2,6.2,11611,17.5
12.2,0.8,8.8,11611,18
109.6,4.8,8.2,11611,18.05
110.2,4.2,6,11611,18.1
67.2,2.4,4,11611,18.15
25.6,1.2,6.2,11611,18.2
8.8,0.6,4.2,11611,18.25
9.6,0.4,6.6,11611,18.3
5.8,0.6,6.8,11611,18.35
22,1.6,9,11611,18.4
37.2,1.4,7,11611,18.45
37,3.8,9.6,11611,18.5
94,3.8,5.2,11611,18.55
