AWC,CTC,CVC,SUBJECT,Time
21.4634146341463,0.975609756097561,0.975609756097561,911343,8.05
14.4,1.2,4,911343,8.1
4.6,0.4,5.8,911343,8.15
35.8,2.2,4.4,911343,8.2
6.6,0.4,1.6,911343,8.25
1.6,0,0.4,911343,8.3
6.8,0.6,3,911343,8.35
15.8,0.6,2.2,911343,8.4
1.6,0.4,0.6,911343,8.45
1,0.2,4.4,911343,8.55
9.6,0.2,1.4,911343,9
7.8,1.6,6,911343,9.1
10.8,1,3.4,911343,9.15
11.4,0.4,2,911343,9.2
14.6,1.2,3.6,911343,9.25
5,0.6,4.2,911343,9.3
3,0.4,3.2,911343,9.4
9.6,0.4,3.6,911343,9.45
5,0.8,4.8,911343,9.5
13.8,1.8,9.2,911343,9.55
1,0.4,4.2,911343,10
10,1,4.2,911343,10.05
2.8,0.6,8.8,911343,10.1
25.4,3.2,10,911343,10.15
4.4,0.4,5.2,911343,10.2
3,0.6,3.8,911343,10.25
4,0.6,9.6,911343,10.3
2.6,0.6,4.2,911343,10.35
9.8,1.2,10.6,911343,10.4
5.4,0.8,6.6,911343,10.45
16,1.6,6.6,911343,10.5
3,0.4,3.2,911343,10.55
1.8,0.6,4.4,911343,11
1.2,0,0.4,911343,11.05
8.8,0.6,8.8,911343,11.15
7.4,0.6,3.2,911343,11.2
18.4,1.8,7.2,911343,11.25
33,2.8,6.6,911343,11.3
1.4,0,6.6,911343,11.35
7.6,0.8,10.2,911343,11.4
19.2,0.6,4.8,911343,11.45
33.2,1.8,7.4,911343,11.5
43.6,1.2,4,911343,11.55
50,1.8,5.4,911343,12
46.6,2.4,5.6,911343,12.1
31.8,1.4,6,911343,12.15
14.2,1,7.6,911343,12.2
7.2,0.8,9.8,911343,12.25
6,0.2,2.2,911343,12.3
1,0.4,5.4,911343,12.35
3.8,0,3.8,911343,12.4
1.4,0,4.2,911343,12.45
11.8,0.8,4.4,911343,12.5
11.4,0.6,3.4,911343,12.55
3.4,0.2,1.4,911343,13
1,0,1.4,911343,14.3
22.6,0.8,2.8,911343,14.35
28.8,1.2,1.8,911343,14.45
2,0.2,1.4,911343,14.55
51.4,1.8,3.2,911343,15.05
13.6,0.4,3.2,911343,15.1
13.4,1,4.6,911343,15.15
8.2,0.4,4,911343,15.2
20.2,0.6,2.6,911343,15.25
0.4,0,1.2,911343,15.3
3,0,1.2,911343,15.35
4.2,0,0,911343,15.4
2.8,0,2.4,911343,16
35.4,1.6,2.4,911343,16.05
37.2,2.8,4.6,911343,16.1
12.8,1.2,2.6,911343,16.15
38.6,1.4,5.8,911343,16.2
8,1,3.8,911343,16.3
19.4,1.6,8.8,911343,16.35
35.6,0.8,5,911343,16.4
11.4,1.4,5.2,911343,16.45
16.8,0.4,2.2,911343,16.5
25.4,1,4,911343,16.55
12,1.6,5,911343,17
11.6,0.8,4.2,911343,17.05
13,1.6,4.2,911343,17.1
2,0.2,2.2,911343,17.15
3.2,0.2,5.4,911343,17.2
21.4,1,2,911343,17.25
15.6,0.6,5.4,911343,17.3
17.2,2.6,9.6,911343,17.35
11,1.4,2.8,911343,17.4
10.4,0.2,2.6,911343,17.45
8,0.6,1.4,911343,17.5
5.4,0.4,2.6,911343,17.55
8.8,0.2,7,911343,18
18.4,0.8,3.2,911343,18.05
36.6,1.8,5,911343,18.15
58.8,1.2,2.8,911343,18.35
15.2,0.4,2,911343,18.4
7.8,0,3,911343,18.45
25,0.6,0.6,911343,19
6.4,0,0,911343,19.1
