AWC,CTC,CVC,SUBJECT,Time
69.2307692307692,3.07692307692308,3.07692307692308,12297,7.05
11.8,0.6,4,12297,7.15
20,1,2,12297,7.2
23.6,2,8.2,12297,7.25
18.6,0.4,2.2,12297,7.3
17.8,2,5.6,12297,7.35
15.8,0.8,5.6,12297,7.4
8.8,0.8,4.6,12297,7.5
16.4,1,8.8,12297,7.55
23,1.8,7.8,12297,8.1
5,0,0.8,12297,8.2
12.8,0.2,0.8,12297,8.25
10,0.2,1,12297,8.3
4.2,0.2,2.6,12297,8.4
16.4,1.4,5,12297,8.45
17.6,0.8,1.8,12297,8.5
15,0.8,2.2,12297,8.55
15.2,1.4,4.8,12297,9
17.2,0.2,0.8,12297,9.05
13.2,1,7.6,12297,9.15
39.6,2,3.4,12297,9.2
32.2,1.4,5,12297,9.25
3.4,0.6,11.2,12297,9.35
5.8,0.2,1.6,12297,10.45
34.8,2,4.2,12297,11.2
25.8,2.2,7.2,12297,11.25
19.2,1.2,5.8,12297,11.3
24.6,1.6,9.2,12297,11.35
31.4,1.4,2.2,12297,11.4
9.4,0.4,2.6,12297,11.45
12.8,0.6,2,12297,12.45
14.4,1.4,2.6,12297,13
1.2,0,3.2,12297,13.05
0,0,2.6,12297,13.1
3.2,0.6,1.8,12297,13.2
0.6,0,1.4,12297,13.25
39.8,2,2.8,12297,13.35
71.8,3,4,12297,13.45
107.4,4,7.4,12297,14.15
48,3,9.2,12297,14.2
27,1.4,3.6,12297,14.35
28.2,2.6,7,12297,14.4
57,3.2,4.8,12297,16.45
7.2,0.8,3.2,12297,16.5
28.2,2,8.2,12297,16.55
18,1,6.4,12297,17
25.4,1,4.6,12297,17.05
25.2,0.4,0.6,12297,17.1
36.2,0.6,1.8,12297,17.15
4.8,0,0.2,12297,17.2
23.2,1.4,4.4,12297,18.1
30.8,2.2,5,12297,18.15
12.2,1.2,6.6,12297,18.2
25.2,0.8,2.4,12297,18.25
4.8,0,1.4,12297,18.3
100.8,3.6,7.6,12297,18.35
16.4,0.8,1.2,12297,18.4
13.8,0.8,6.4,12297,18.5
33.4,3.8,13.8,12297,18.55
40.4,1.6,3.8,12297,20.05
7.2,0.2,0.2,12297,20.1
9.8,0.8,1,12297,20.15
5.6,0,0.8,12297,20.3
