AWC,CTC,CVC,SUBJECT,Time
30.4,0.8,3,11011,8.15
10.2,0.2,2.4,11011,8.2
17.8,0.8,1.4,11011,8.25
9.8,0.8,1.2,11011,8.3
16.8,0.8,1.8,11011,8.35
12.8,0.8,4.4,11011,8.4
8,0.4,10.6,11011,8.45
7.2,0.6,10.8,11011,8.5
3,0,2.8,11011,9.05
9.4,0.6,7,11011,9.1
40.6,1.8,5.6,11011,9.15
114.6,2.2,2.4,11011,9.2
107.6,1.8,2.4,11011,9.25
34.4,2,4.4,11011,9.3
7.8,0.6,1.2,11011,9.35
4,0.2,4.4,11011,9.4
14.6,0.2,0.8,11011,9.45
0.4,0,4,11011,9.5
2,0,1.2,11011,9.55
1.8,0.2,1.2,11011,10
2.4,0,1.4,11011,10.1
4.6,0.4,0.6,11011,10.15
24.8,0.4,0.8,11011,10.2
14.2,0.8,9,11011,10.25
6.6,0.8,1.6,11011,10.3
30.6,0,0.4,11011,10.35
13,1,5.2,11011,10.4
2.2,0.6,6,11011,10.45
9.8,0.8,3.4,11011,10.5
7.6,0.8,1.8,11011,10.55
9.4,0.6,2.6,11011,11
2.2,0.2,1.4,11011,11.05
1.2,0,1,11011,13.05
0.6,0,0.4,11011,13.1
13.6,0.6,1.4,11011,13.2
7,0,0.8,11011,13.25
0.8,0,0.6,11011,13.3
2.4,0.4,6.4,11011,13.35
4.6,0.4,7.8,11011,13.4
12.6,1.4,5.8,11011,13.45
2.2,0.2,6.2,11011,13.5
13.4,0.2,1.4,11011,13.55
17,1.2,7,11011,14.05
0.4,0,1.6,11011,14.1
15.4,0.2,0.6,11011,14.2
6.4,0.8,5.6,11011,14.25
32,3.4,7.6,11011,14.3
45.2,3.6,4.2,11011,14.35
19,1.4,2,11011,14.4
27,1.8,7.6,11011,14.45
17.2,2,10.4,11011,14.5
74.4,2.4,5.6,11011,14.55
47.2,0.6,0.8,11011,15
35.2,2,6.6,11011,15.05
7.6,1,8,11011,15.1
8,0.8,6.2,11011,15.15
5.6,0,0.2,11011,15.2
12.4,1.4,7.6,11011,15.25
23.8,2.2,9.4,11011,15.3
14.4,0.8,2.2,11011,15.35
1.8,0,0,11011,16.2
19.2,1.8,5.4,11011,16.45
33.8,4.2,16,11011,16.5
28.2,1.6,3.4,11011,16.55
40.8,0.6,1,11011,17
43.4,0,0,11011,17.05
29.2,0,0,11011,17.55
18.2,1,3.8,11011,18.05
14.4,0.6,1.2,11011,18.1
10.6,0.2,1.2,11011,18.15
17.6,0.2,0.6,11011,18.2
22.6,1.8,6,11011,18.25
26,2,9.8,11011,18.3
23.8,1.2,5.4,11011,18.35
29,2.4,6.2,11011,18.4
1,0,0.8,11011,18.45
5.8,0.4,2.6,11011,18.5
33,0,0,11011,18.55
71.2,2,3.2,11011,19.05
10.8,0,0.6,11011,19.1
95.2,0.4,0.4,11011,19.2
100,0.6,0.6,11011,19.25
27.4,0,0,11011,19.3
14.6,0.2,0.2,11011,19.35
17.6,0,0.4,11011,19.4
6.6,0.8,3,11011,19.45
