AWC,CTC,CVC,SUBJECT,Time
137.319587628866,1.23711340206186,1.23711340206186,13151,8.25
89,3.2,3.8,13151,8.3
69.2,3,6,13151,8.35
29,1.4,1.8,13151,8.45
17.4,1,2.6,13151,9
7.4,0,0.2,13151,9.1
20.8,1.2,2.4,13151,9.25
81,3.8,5.4,13151,9.3
38.4,2.8,4.6,13151,9.35
41.2,1.4,4,13151,9.4
64.2,1,1,13151,9.45
30.6,0.6,3,13151,9.5
14,1.2,3,13151,9.55
33.4,2.4,6,13151,10
5,0.8,6.8,13151,10.05
26.2,2.2,6,13151,10.1
28.8,1.4,5.6,13151,10.2
3.8,0.4,1.4,13151,10.25
7.8,1,1.8,13151,10.3
20.4,2.2,6.6,13151,10.35
29.4,2.8,6.6,13151,10.4
83.8,2.6,2.8,13151,10.45
57.2,3.4,4.2,13151,10.5
5.8,0.4,3.8,13151,10.55
5,0.4,9,13151,11
8,1.2,4.8,13151,11.05
32,2,5.6,13151,11.1
1.8,0.2,2,13151,15
14.6,0.6,0.6,13151,15.05
53.6,4,7.6,13151,15.3
94,3.4,6,13151,16
25.6,1.4,3.8,13151,16.1
7.6,0.4,1.6,13151,16.15
17,1,1.2,13151,16.25
7,1,3.6,13151,16.35
22.4,0,0.2,13151,16.4
14.6,0.4,1.2,13151,16.45
1.4,0.2,0.6,13151,17
7.6,0.8,2.2,13151,17.05
15.8,1.2,6,13151,17.1
29.2,1.4,3.2,13151,17.15
4.4,0.2,0.2,13151,17.2
43.2,1,1.4,13151,18.55
37.2,2,4.4,13151,19.05
30.2,1,1.4,13151,19.1
15.2,0.6,3,13151,19.15
7.2,0.2,1.2,13151,19.2
21.8,0.6,1.2,13151,19.25
20.4,0.6,1.8,13151,19.3
4,0.4,1.2,13151,19.5
37.2,1.6,2.6,13151,20
78.8,2.6,3.6,13151,20.05
72.4,2.8,3.6,13151,20.3
164.4,4.2,5.2,13151,20.35
55.4,3.6,5,13151,21
33,2,3.2,13151,21.05
43.4,0.4,0.6,13151,21.45
20.2,0,0,13151,21.55
1.8,0,0,13151,22.05
