AWC,CTC,CVC,SUBJECT,Time
4.6,0.4,2,13628,9.05
7.2,0,0.6,13628,9.15
1,0.2,1.2,13628,9.2
1.6,0,0.4,13628,9.25
8,0.2,2,13628,9.3
18,1,3.2,13628,9.35
33,1.6,5,13628,9.4
7.2,0,0.2,13628,9.45
18.8,0.2,0.8,13628,10.15
5.4,0.2,3.2,13628,10.2
5,0,0.4,13628,10.25
19,0.6,1.2,13628,10.4
20.4,1,2.4,13628,10.45
50.6,0.6,1,13628,10.5
10.4,0.2,1.6,13628,11.05
6.6,0.2,3,13628,11.1
39.8,1.2,1.4,13628,14.4
46.2,0.2,0.4,13628,14.55
12,0.8,1.6,13628,15.2
13,0,1,13628,15.3
14.4,0.6,4,13628,15.35
3,0,2.4,13628,15.4
1,0.2,1.4,13628,15.45
3.2,0,0.4,13628,15.5
20.6,0.8,2.2,13628,16.1
32.4,0,0.2,13628,16.2
7,0,0.4,13628,18
33.6,1.6,3.8,13628,18.05
40.2,1.4,3.8,13628,18.1
23.2,1.4,6.4,13628,18.15
30.8,0.6,1.6,13628,18.2
27.8,0,0,13628,18.25
22.2,0.2,0.2,13628,18.3
15.2,0.2,0.2,13628,18.5
34.2,1.4,1.8,13628,20.05
