AWC,CTC,CVC,SUBJECT,Time
31.4,3.8,12.6,12828,6.1
15.4,0.8,2.6,12828,6.15
3.8,0.8,8.6,12828,6.2
17.8,1.4,6,12828,6.25
3.6,0.2,2,12828,6.3
34.2,4,13.2,12828,6.35
53.6,5,11.6,12828,6.4
65.6,5.2,10.6,12828,6.45
52.2,4.6,8.8,12828,6.5
50.4,3.8,11.2,12828,6.55
16.8,2,5.6,12828,7
5.2,0.4,5.2,12828,7.05
13.2,1.8,7.6,12828,7.1
18.6,2,13,12828,7.15
9.8,0.6,3.6,12828,7.2
17,1.8,11.4,12828,7.25
32.4,4.2,10.8,12828,7.3
5.6,0.6,3.8,12828,7.35
10.6,0.6,3.8,12828,7.4
91.8,1.4,2,12828,7.45
7.4,0.4,3.2,12828,7.5
5.4,0.6,3.8,12828,7.55
30.4,1.8,2.8,12828,8
7,0.8,14,12828,8.1
4,0.2,5.8,12828,8.2
70,6.2,12.4,12828,8.3
108.6,5.8,10.6,12828,8.35
116.6,9.4,10.4,12828,8.4
53.8,5.8,13.8,12828,8.45
36,2.4,12.4,12828,8.5
47.4,3.4,11.4,12828,8.55
71.8,2.6,4.4,12828,9
56.6,2.8,5,12828,9.05
49,4,11.8,12828,9.1
4.2,0.6,9.2,12828,9.15
0.8,0.4,3.2,12828,9.2
0.2,0.2,13.8,12828,9.35
0,0,1.8,12828,9.4
8.2,1.4,16.4,12828,9.45
29.4,3,10.2,12828,9.5
73,3.2,6,12828,9.55
16.6,1.8,8.6,12828,10
12.2,1.2,9.2,12828,10.05
16,1.6,5.6,12828,10.1
21,0,2,12828,10.15
14.2,1.4,15.8,12828,10.2
47.8,3.6,6,12828,10.25
27.4,2.8,5.6,12828,11.45
16,2.2,5.8,12828,11.5
33.8,4,9.4,12828,11.55
82.6,4.2,5.4,12828,12
88.8,5.2,10.2,12828,12.05
22.6,3,14.6,12828,12.1
24.6,2.6,13.8,12828,12.15
37.8,2,6.6,12828,12.2
11.2,1.4,8.8,12828,12.25
42.8,3.6,6.6,12828,12.3
45.8,3.2,5.8,12828,12.35
13.6,0,0,12828,12.4
8.2,0,0,12828,12.45
18.4,0,0.2,12828,13.1
30.4,0,0.4,12828,13.15
29.6,0.4,4.4,12828,13.2
64.2,2.8,7.8,12828,13.25
5.6,0.4,11.4,12828,13.35
25.6,3.6,13.4,12828,13.4
5.6,0.6,14.8,12828,13.45
8.2,1.4,12.2,12828,13.5
1.6,0.4,4,12828,13.55
3,0.4,4.2,12828,14
2.4,0,4.8,12828,14.05
48.4,2,3.4,12828,14.1
46,4.6,9.4,12828,14.25
9,0.4,2.2,12828,14.3
38.2,1.2,4.4,12828,14.35
1,0.2,0.2,12828,14.5
3,0.6,4.2,12828,15.1
2.6,0.4,1.2,12828,15.2
10,1.2,5.4,12828,15.35
17.2,2.8,13,12828,15.4
27.4,3,12,12828,15.45
27.4,2.6,11.2,12828,15.5
54.2,3.8,7.4,12828,15.55
65,3,5.4,12828,16
47.8,3.8,10.6,12828,16.05
66.4,4,8.4,12828,16.1
35.8,2.4,9.6,12828,16.2
29.8,3.2,12.6,12828,16.25
27.4,2.4,13.6,12828,16.3
21.2,1.6,6,12828,16.35
28.8,3.2,13.6,12828,16.4
34.4,1,5.2,12828,16.55
1.4,0,0.2,12828,17
6.2,0,0.2,12828,17.15
2.6,0,0,12828,17.2
14,0.4,2.2,12828,17.4
4.8,0.8,13,12828,17.45
8.4,0.6,3.2,12828,17.5
27.4,2.8,6.8,12828,18
40.8,2.2,5.6,12828,18.05
