AWC,CTC,CVC,SUBJECT,Time
89.8,1.8,3.4,11743,7.5
4,0,0,11743,8
4,0.2,1,11743,8.1
20.4,1.4,3,11743,8.3
33.2,1.8,3.4,11743,8.35
41.4,3.2,5.8,11743,8.4
45.6,2,3.4,11743,8.45
43.2,2.2,4,11743,8.5
28.2,2.6,8,11743,8.55
24,2,3.8,11743,9
24.4,1,1.6,11743,9.05
30.2,1.6,3,11743,9.1
10.2,1.4,6.2,11743,9.15
8.4,0.4,2.2,11743,9.2
48.8,1.8,3,11743,9.25
18.6,1.8,4.8,11743,9.3
12.4,0.8,3.8,11743,9.35
11.6,0.2,2.6,11743,9.4
10.8,0.4,1.6,11743,9.45
24.6,0.6,2.6,11743,9.5
44.2,3.2,4.4,11743,9.55
10.6,0.6,1.8,11743,10
1.6,0.2,3.4,11743,10.05
9,0.8,1.2,11743,10.1
17.4,1,3,11743,10.2
7.6,0.2,1,11743,10.25
7,0.4,1.4,11743,10.3
2,0,0.4,11743,10.35
16.2,0.6,0.6,11743,10.4
6.4,0.4,1.2,11743,10.45
39.8,1.6,3,11743,10.5
17.6,1,3.4,11743,10.55
42.4,1.8,4.8,11743,11.05
19.4,0.4,2.6,11743,11.1
14.2,0.4,2,11743,11.15
2,0.2,0.8,11743,11.2
21.6,0.4,0.8,11743,13.05
23.8,0.2,0.4,11743,13.1
86.2,3.2,4.4,11743,13.2
24.8,1.4,3.8,11743,13.25
27.4,3.4,5,11743,13.3
13.4,1.4,5.4,11743,13.35
14.8,0.2,0.6,11743,13.4
21.8,1,2.6,11743,13.45
24.4,0.4,1.2,11743,13.5
1.4,0.2,3.8,11743,13.55
23.2,1.6,3,11743,14
2.2,0,1,11743,14.05
13.6,0.6,2.6,11743,14.25
23.6,0.4,0.4,11743,14.35
1.2,0.2,2,11743,14.4
18.8,1.2,2.6,11743,14.45
6.2,0.2,0.6,11743,14.5
42.6,2,4.2,11743,15.05
10.6,0.8,1.2,11743,15.1
40.8,1.4,2.2,11743,15.15
10.4,0.2,1,11743,15.25
21.4,0.8,1.2,11743,15.3
10.6,0.8,1.4,11743,15.35
8.6,0,0.6,11743,15.4
5.8,0,0.6,11743,15.45
24.6,0.8,3.6,11743,16
19.2,0.2,2.4,11743,16.05
69.2,3.2,3.8,11743,16.1
61.6,2.6,3.6,11743,16.15
14.4,0.6,1.6,11743,16.2
19.4,0.6,1.6,11743,16.35
9.4,0.2,1.2,11743,16.4
76,3.8,6.2,11743,16.55
66.8,3,3.8,11743,17
10,0.4,3.2,11743,17.05
3.6,0.2,0.4,11743,17.1
2,0.4,1.6,11743,17.15
18.8,1.6,2.8,11743,17.25
36.8,2.6,3.4,11743,17.3
