AWC,CTC,CVC,SUBJECT,Time
22.1052631578947,0.225563909774436,0.225563909774436,11003,8.05
13.2,0.6,3.6,11003,8.1
23.6,2,5.4,11003,8.15
43.2,1.2,2,11003,8.2
26.8,1.2,1.6,11003,8.25
28.6,2.4,7,11003,8.3
29.4,1.8,6.6,11003,8.35
39.2,1.8,5,11003,8.4
58.2,3.4,6,11003,8.45
51.6,3.2,8,11003,8.5
88.2,3.8,6.6,11003,8.55
39.4,3,8.4,11003,9
31,1.4,6.6,11003,9.1
64.8,1.2,2.8,11003,9.15
14.6,1.2,5,11003,10
50.6,2.4,5.2,11003,11.2
27.6,1,5.2,11003,11.3
38.4,1,2,11003,11.4
55.2,1,2.4,11003,11.45
37.6,2,4.8,11003,12
73,1,1.6,11003,12.05
29,0.6,1.6,11003,12.1
56.8,1.2,2.6,11003,12.15
11.6,0.2,2.8,11003,13.25
32.2,1.6,4.4,11003,13.3
38.4,2.2,3.2,11003,13.35
32.2,0.8,1,11003,13.4
40,1.6,3,11003,13.45
13.2,1,3,11003,13.5
24.6,1.8,2.8,11003,13.55
40.4,3.4,4.6,11003,14
17.2,0.8,1.4,11003,14.05
3.2,0.2,0.8,11003,14.2
1.6,0,0.6,11003,14.25
22.6,0.4,1.2,11003,14.35
26.4,2.2,3.6,11003,14.4
16.6,1.2,4.2,11003,14.45
24.4,1,2,11003,14.55
32.2,0.2,0.4,11003,15
1.6,0,0.8,11003,15.05
18,0.8,0.8,11003,15.25
17.2,0.8,5,11003,15.3
13.8,1.6,10,11003,15.35
31,1.4,3.8,11003,15.4
7.6,0.8,7.8,11003,15.45
7.4,0.2,2.6,11003,15.5
18.8,1,3,11003,15.55
57.2,2.2,3.6,11003,16
59,1,2,11003,16.05
41.6,0.4,0.6,11003,16.1
112,1.8,3.4,11003,16.2
73.4,2,2.6,11003,16.3
40,2.2,3.2,11003,16.35
22.8,0.6,0.8,11003,16.45
6.2,0,0.4,11003,16.55
4.4,0,1,11003,17
8.8,0,0,11003,17.05
6.6,0,0.4,11003,17.1
44.6,1,1,11003,17.2
4.8,0.8,1.6,11003,18.1
37.2,1.4,2.8,11003,18.15
1,0,0.2,11003,18.5
9.8,0.6,1.2,11003,18.55
40,1.8,3.8,11003,19.05
36.8,1,2.6,11003,19.15
84.6,0.6,0.8,11003,19.2
128,1.6,1.8,11003,19.25
