AWC,CTC,CVC,SUBJECT,Time
29.8,1.6,5.8,11655,7.15
11.8,0.6,3,11655,7.3
18,0.6,2.4,11655,7.35
11.4,0.6,2,11655,7.4
22.8,1,5.6,11655,8.1
33.8,2.2,3.2,11655,8.25
52.2,1.4,2,11655,10.55
74.2,2,4.2,11655,11
0,0,0,11655,11.55
1.8,0.2,2.8,11655,12.1
0.4,0,0.6,11655,12.4
1,0.2,0.8,11655,12.45
9.2,0.2,0.2,11655,12.55
2.4,0.2,0.8,11655,13
0,0,0.8,11655,13.05
2.6,0,0.2,11655,13.1
2.4,0.2,1,11655,13.15
1.8,0,0.2,11655,13.2
1.6,0,0.4,11655,13.25
3.4,0,1,11655,13.3
2,0,0.6,11655,13.35
2,0.2,0.8,11655,13.4
0,0,0.8,11655,13.45
1.4,0,0.4,11655,13.5
5.6,0,0.6,11655,13.55
1.6,0,3.6,11655,14
2,0,1.2,11655,16.3
10.8,0.2,0.2,11655,16.35
20.8,1.4,4.6,11655,16.45
39.4,1.2,5.4,11655,16.5
62.6,2.4,4.8,11655,17
34.2,1.8,5.2,11655,17.05
11.2,0.4,2.2,11655,17.35
4.6,0,1,11655,17.4
37.2,1.8,3.8,11655,18.05
19.4,0.2,0.4,11655,18.15
11.2,0.6,3.4,11655,18.2
23.8,1.6,3.2,11655,18.25
6.8,0.8,3.2,11655,18.5
23.4,2,6.4,11655,19.1
