AWC,CTC,CVC,SUBJECT,Time
59.2207792207792,2.33766233766234,7.79220779220779,13044,7
20.2,2,4.6,13044,7.05
22.8,0.8,2.2,13044,7.15
19.4,1.4,3.8,13044,7.2
22.4,1.6,4.6,13044,7.25
38,1.4,4.2,13044,7.3
31.4,1.6,2.8,13044,7.35
44.8,1,1.8,13044,7.45
22.6,0.6,2.8,13044,7.5
22.4,1,4.2,13044,7.55
20,1.2,2.6,13044,8.05
4,0.2,1,13044,8.1
24.6,1,1.8,13044,8.15
15.4,1,2.4,13044,8.25
3.6,0,2.4,13044,8.35
18.6,0.6,1.8,13044,8.4
24.6,1.2,4.8,13044,8.45
11.6,1.4,5.2,13044,8.5
3,0.2,4.8,13044,8.55
3.6,0.2,2.4,13044,9
9.8,0.2,2.2,13044,9.05
24,1.2,5.2,13044,9.1
5.2,0.6,4.8,13044,9.15
9,1,5.8,13044,9.2
2.4,0.4,4.4,13044,9.35
7,0,2.4,13044,9.4
39.8,2,3,13044,9.45
34,0.6,1,13044,9.5
15,1.4,7,13044,12
8,1,5.6,13044,12.05
6.6,0.2,2.8,13044,12.1
25,0.8,4.2,13044,12.15
19.2,0.4,4.8,13044,12.2
19.2,1,3.6,13044,12.35
7.4,0.4,4.4,13044,12.4
32,0.4,1.8,13044,12.45
12.6,0.2,2,13044,12.5
60.2,1.4,2.4,13044,12.55
35.4,1.8,3.4,13044,13
25,1.6,6.6,13044,13.05
1,0,1.6,13044,13.1
4.4,0.4,4.6,13044,13.15
8.2,0,1.6,13044,13.25
16,1.4,6.4,13044,13.3
17.2,1.8,8,13044,13.35
31.6,2.4,6.6,13044,13.4
8.6,0.4,5.2,13044,13.45
11.4,0.8,4.8,13044,13.5
5.4,0.6,6.2,13044,13.55
7.4,0.8,6.2,13044,14
18.6,1.4,7.4,13044,14.05
26.4,2,7.2,13044,14.1
66,4,11.2,13044,14.15
36.8,2.2,12,13044,14.2
11,1.4,8,13044,14.25
9.4,1,5.6,13044,14.3
10.2,1,5,13044,14.35
3.8,1,8.4,13044,14.45
17.6,1.4,5.4,13044,14.5
8.8,0.4,2.2,13044,14.55
1.4,0,1.6,13044,15
2.8,0.4,7,13044,15.05
7,1,6,13044,15.1
3.4,0.4,9.6,13044,15.15
17.6,1.4,3,13044,17.5
16.4,1,4.2,13044,18.05
15.4,0.4,3,13044,18.1
14,0.6,5.2,13044,18.2
50.6,1.6,2.6,13044,18.25
23,1.8,7.8,13044,18.3
30.8,1.4,5.4,13044,18.35
59.8,2.2,5.8,13044,18.4
10.8,0.8,4.4,13044,18.45
20.8,1.4,4.8,13044,18.5
15.8,0.4,6.6,13044,18.55
3.4,0.2,3.2,13044,19
1.2,0.2,2.8,13044,19.05
2,0.2,2.2,13044,19.1
5.8,0.2,3.6,13044,19.15
13.8,0.4,2.4,13044,19.2
5.6,0.4,3,13044,19.25
3.4,0.6,2.8,13044,19.3
2.4,0,0.4,13044,19.4
13.8,0,0,13044,19.55
