AWC,CTC,CVC,SUBJECT,Time
13.8916256157635,1.18226600985222,3.54679802955665,12840,8.55
6.8,0.6,4,12840,9
23.4,0.8,3.8,12840,9.05
3.2,0,2.8,12840,9.1
0.8,0.2,7.6,12840,9.15
1.8,0,2.4,12840,9.2
8.8,0.2,3,12840,9.25
45.6,2.2,3.8,12840,9.3
18,1,3.6,12840,9.35
17.8,1,4.8,12840,9.4
1,0.2,3.4,12840,9.45
9,0.4,0.8,12840,9.5
15.4,0.2,0.6,12840,9.55
20.8,1.2,5.4,12840,10
1,0.2,3.6,12840,10.05
2.4,0.6,4,12840,10.1
7.8,0,1,12840,10.15
6.2,0.2,1.6,12840,10.25
8,0.6,5.6,12840,10.3
7.6,0.8,3,12840,10.35
0.2,0,1.8,12840,11
12,0.8,1.6,12840,11.15
4.4,0.6,4.8,12840,11.2
2.4,0,2,12840,11.25
12.6,0.4,1.4,12840,11.3
2.4,0,0.6,12840,11.35
21.2,1.2,3,12840,11.4
3,0.4,3,12840,11.45
9.6,0.2,1.6,12840,11.55
44.4,0.8,1.4,12840,12
13.2,1,4.2,12840,12.05
1.6,0,0.2,12840,12.1
4.4,0.4,1.4,12840,13.55
12.2,0.8,3.4,12840,14
11.6,0.4,5.4,12840,14.05
16.8,1.4,4.6,12840,14.1
7.6,1.2,4,12840,14.15
3.2,0.2,2.2,12840,14.2
14.2,0.2,0.6,12840,14.25
16.2,1.2,2.4,12840,14.3
17.4,1.2,4.6,12840,14.35
32.4,1.4,3.6,12840,14.4
53.2,1.8,3.4,12840,14.45
16.6,0.8,2,12840,14.5
6.2,0.2,1.4,12840,15
19.2,1.2,6,12840,15.05
0.8,0.2,3.8,12840,15.1
25.4,1.8,3.8,12840,15.15
14.8,0.6,1.2,12840,15.2
8.6,1.2,2.2,12840,15.3
3.2,0.4,1.4,12840,15.35
4.6,0.2,1.6,12840,15.4
5.8,0,1.2,12840,15.45
3,0.6,2,12840,15.5
3.2,0.4,1,12840,15.55
21.8,0.8,1.8,12840,16
6.8,0.2,2.6,12840,16.05
7.2,0.2,0.8,12840,16.2
0,0,3.4,12840,16.3
1.6,0.2,3.2,12840,16.35
3.8,0.2,2.2,12840,16.4
0.8,0.2,5.4,12840,16.45
4.4,0.8,5,12840,16.5
4.4,0.8,3.6,12840,16.55
5,0.2,1.2,12840,17
7,0.4,0.8,12840,17.1
2.6,0,3.4,12840,17.15
33,1.8,5.6,12840,17.2
6.2,0.8,2.2,12840,17.25
7.6,0.4,4.6,12840,17.3
13.8,1.2,3.6,12840,17.4
9.8,0.8,4.2,12840,17.45
1.6,0.8,2.2,12840,17.55
17.8,2.2,8.2,12840,18
13,1,5.4,12840,18.05
20.2,1.2,3,12840,18.1
11.6,0.6,1.8,12840,18.15
4,0,1.6,12840,18.2
1,0.2,0.8,12840,18.25
4.4,0,3,12840,18.3
1.6,0.2,3.2,12840,18.35
8.2,1,4.8,12840,18.4
5.2,0.2,2.4,12840,18.45
9.2,0.8,2,12840,18.5
17.6,1,5.4,12840,18.55
11.6,0.4,1.8,12840,19
5.8,0.2,3.6,12840,19.05
27.4,2.2,11.2,12840,19.1
14.8,1.2,4.2,12840,19.15
13.2,0.4,1.2,12840,19.2
16.4,0.4,1.6,12840,19.25
24,2,5.8,12840,19.3
16.2,1.8,3.4,12840,19.35
7.8,0,0,12840,19.4
