AWC,CTC,CVC,SUBJECT,Time
36,1.2,3.4,12390,10.45
25.8,1,5.6,12390,10.5
25.2,1.6,3.2,12390,10.55
117,3,8.6,12390,15.5
23.8,1,3.6,12390,16.1
35.4,1.8,4.6,12390,17.25
74.6,2.6,3.4,12390,22.2
181.2,3.4,3.8,12390,22.4
