AWC,CTC,CVC,SUBJECT,Time
90.8,6.2,7.8,11014,9.25
72,5.8,9,11014,9.3
60.8,3.6,5.2,11014,10.4
59,2.4,5,11014,10.45
39.8,3,6.6,11014,14.25
55.6,3.4,4.8,11014,17.3
46.4,2.8,7.8,11014,17.4
70.4,2.8,5.8,11014,18.15
