AWC,CTC,CVC,SUBJECT,Time
26.6,1.8,6.4,12095,10.25
49.2,3.2,5.8,12095,10.45
21,0.6,2.4,12095,14.45
42.6,1.6,4.6,12095,16.1
26.8,1.2,2.4,12095,18.5
20,1,5.2,12095,18.55
34.8,1.6,2.8,12095,20.05
