AWC,CTC,CVC,SUBJECT,Time
73.2,6,14.6,13079,9.05
36.6,3.6,9,13079,9.15
36.8,4.4,12.2,13079,9.25
53,4.4,10.4,13079,9.4
79.2,4.2,9,13079,9.45
36.8,4,9.4,13079,10.1
48.6,3.6,10.6,13079,14.45
56.6,4.8,12.8,13079,16.1
44.2,3.6,8.4,13079,18
