AWC,CTC,CVC,SUBJECT,Time
40.8,2.6,7.4,12398,8.05
25.2,2.2,14.2,12398,8.25
42,2.8,13.2,12398,10.55
46.8,3.6,8.8,12398,11.4
43.6,3.4,8.4,12398,18.25
46.2,3,7.4,12398,18.35
65.2,3.8,7.8,12398,18.55
99.6,4.2,8.4,12398,19
33.2,3.2,8,12398,19.05
