AWC,CTC,CVC,SUBJECT,Time
69.4,2.2,4.6,232,8.05
36.4,1.8,3.8,232,10.25
30.6,1.6,3.8,232,10.45
43.8,1.4,5.6,232,10.55
33,2.4,8.6,232,13.2
43,2,5.4,232,16.2
24.4,2,5.2,232,18.1
27.8,2.4,7,232,18.3
21.8,1.6,5.2,232,18.55
22,2.4,8.6,232,19.4
21.8,2.2,5.8,232,20.1
