AWC,CTC,CVC,SUBJECT,Time
240,5.45454545454546,5.45454545454546,320,15.45
11.8,1,8.2,320,11.3
12.8,0.6,3.8,320,13.4
12,0.4,3.4,320,17.45
12.2,1.2,7.6,320,18.05
22.6,1.2,3,320,18.2
