AWC,CTC,CVC,SUBJECT,Time
39.6,3.6,7.4,261,8.35
58.6,4.8,10,261,8.4
59.6,4.6,9.4,261,8.45
21.2,2.2,8.8,261,8.5
25,3.8,15.2,261,9
41.4,2.4,10,261,9.45
29,2.6,7.4,261,9.5
45.4,3.8,10.8,261,9.55
52.2,2.8,8.2,261,10
20.4,2.6,13.2,261,13.1
22.2,2.4,9.8,261,13.25
59,2.6,7.4,261,14.45
