AWC,CTC,CVC,SUBJECT,Time
46.4,2.2,4.4,302,15.35
35.6,2.8,4.2,302,15.45
33.6,1.8,4.2,302,16
58.6,3,7.2,302,16.15
47,3,4.6,302,16.4
66.6,2,4,302,16.45
