AWC,CTC,CVC,SUBJECT,Time
62,2,3,310,10
79.6,2.8,4,310,10.35
53.4,1.4,3.6,310,10.5
54.8,2.8,5.2,310,11.05
51.4,2.4,4.2,310,11.1
39,1.4,3,310,11.15
101.8,1.2,2.8,310,11.35
38,1,4.8,310,12.15
38.2,2,3.4,310,12.35
72.8,1.4,3.4,310,10.1
54.2,2,6,310,10.15
62.8,2.2,3.2,310,10.4
58,2.4,8.2,310,10.55
42.8,1.4,3,310,11.15
54.2,1.6,2.8,310,18.15
43.4,1.8,4.2,310,18.25
