AWC,CTC,CVC,SUBJECT,Time
30.8163265306122,1.83673469387755,5.71428571428571,312,21.45
43.2,3.8,7.6,312,21.5
27,1.8,4,312,22.15
27.6,1.6,4,312,22.25
36.2,1.6,4,312,13.25
33.8,1.6,4,312,15.05
39.2,1.8,4.4,312,11.3
36.8135593220339,2.03389830508475,3.86440677966102,312,11.45
