AWC,CTC,CVC,SUBJECT,Time
33.4,1.4,3.6,433,9
48.8,1.8,3.8,433,9.55
56.6,2.4,3.2,433,10.05
35,1.6,3.4,433,10.1
73.8,2.4,2.8,433,10.35
59.6,3,6,433,10.4
37.4,2.8,3.2,433,10.45
26.6,2.2,8,433,10.5
29,1.6,2.8,433,16.2
58.8,2,3.2,433,16.25
