AWC,CTC,CVC,SUBJECT,Time
20,2.2,6.6,189,17.05
19,2,8,189,20.1
61.6,3.4,7,189,21.4
39.6,2.2,5.8,189,9.25
20.4,1,5.2,189,9.55
21,1.6,7.8,189,10.25
36.2,2.4,6.4,189,10.3
61.4,4.2,6.6,189,10.35
27.6,1.2,6.2,189,11.05
