AWC,CTC,CVC,SUBJECT,Time
97.2,4,5.2,427,8.45
98.4,5,10,427,10.45
148,5,11.6,427,11
84.2,5.6,16.8,427,11.05
107.8,3.4,9.2,427,11.1
87.4,5,15.8,427,13.45
112.4,6.4,11.8,427,13.5
